Num_PEs,Pipeline,Merged_QQ,Joint_Scratchpad,Scratchpad_0_Size,Scratchpad_0_Banks,Scratchpad_1_Size,Scratchpad_1_Banks,Scratchpad_2_Size,Scratchpad 2 Banks,Ideal,Queries_Processed,Nodes_Visited,Point_Accesses,Node_Accesses,Stack_Accesses,Conflicts,Stages_Stalled,Percent_Time_Stalled,Lines_Processed,Cycles,Avg_Cycles_per_Node
4,True,True,True,5000000,2,5000000,16,5000000,2,False,29814,397628,506048,506048,1577772,3467866,29073071,0.4320202819749804,18813218,525747,1.3222081945939421
4,True,True,True,5000000,2,5000000,16,5000000,4,False,29814,421840,506048,506048,1577772,1912944,18918121,0.38978582644121346,18813218,379177,0.8988644983880144
4,True,True,True,5000000,2,5000000,16,5000000,8,False,29814,431320,506048,506048,1577772,1464189,15403794,0.3603824184931527,18813218,333929,0.7742024482982472
4,True,True,True,5000000,2,5000000,16,5000000,16,False,29814,433077,506048,506048,1577772,1367859,14542569,0.35234007942968787,18813218,322455,0.744567363309527
4,True,True,True,5000000,4,5000000,1,5000000,1,False,29814,372569,506048,506048,1577772,8479305,61805100,0.5149831739383623,18813218,937608,2.5166022938032957
4,True,True,True,5000000,4,5000000,1,5000000,2,False,29814,407983,506048,506048,1577772,4879644,41928149,0.5568698674864805,18813218,588223,1.4417831135120827
4,True,True,True,5000000,4,5000000,1,5000000,4,False,29814,423921,506048,506048,1577772,4012690,35904698,0.5782318058931085,18813218,485109,1.1443382139596765
4,True,True,True,5000000,4,5000000,1,5000000,8,False,29814,430348,506048,506048,1577772,3842860,35050545,0.598850951886551,18813218,457263,1.0625424075399443
4,True,True,True,5000000,4,5000000,1,5000000,16,False,29814,429949,506048,506048,1577772,3937712,36097452,0.6264774804844564,18813218,450154,1.0469939457935709
4,True,True,True,5000000,4,5000000,2,5000000,1,False,29814,371553,506048,506048,1577772,7795543,53593066,0.45549826602691024,18813218,919204,2.4739512263391763
4,True,True,True,5000000,4,5000000,2,5000000,2,False,29814,398438,506048,506048,1577772,3464156,29017057,0.43072094918556686,18813218,526317,1.32095081292447
4,True,True,True,5000000,4,5000000,2,5000000,4,False,29814,422582,506048,506048,1577772,1908871,18802976,0.38699290548461623,18813218,379589,0.8982611658802315
4,True,True,True,5000000,4,5000000,2,5000000,8,False,29814,432058,506048,506048,1577772,1463835,15300254,0.3575766762542366,18813218,334287,0.7737086224534669
4,True,True,True,5000000,4,5000000,2,5000000,16,False,29814,435061,506048,506048,1577772,1339268,14308745,0.34818992036336793,18813218,321052,0.7379470924766872
4,True,True,True,5000000,4,5000000,4,5000000,1,False,29814,369764,506048,506048,1577772,7667396,52910586,0.45489645429894826,18813218,908699,2.4575107365779254
4,True,True,True,5000000,4,5000000,4,5000000,2,False,29814,398321,506048,506048,1577772,3286884,27072556,0.4082063102767447,18813218,518131,1.300787555765325
4,True,True,True,5000000,4,5000000,4,5000000,4,False,29814,427677,506048,506048,1577772,1460321,14451536,0.3161635191065858,18813218,357102,0.8349806045216367
4,True,True,True,5000000,4,5000000,4,5000000,8,False,29814,444090,506048,506048,1577772,802109,9255674,0.24303824258465676,18813218,297525,0.6699655475241505
4,True,True,True,5000000,4,5000000,4,5000000,16,False,29814,447636,506048,506048,1577772,616868,7563361,0.20996346371489283,18813218,281424,0.6286893815510817
4,True,True,True,5000000,4,5000000,8,5000000,1,False,29814,370148,506048,506048,1577772,7578970,52072471,0.4494039444867907,18813218,905235,2.445602839945103
4,True,True,True,5000000,4,5000000,8,5000000,2,False,29814,399022,506048,506048,1577772,3223609,26342705,0.3991233793073021,18813218,515636,1.292249550150117
4,True,True,True,5000000,4,5000000,8,5000000,4,False,29814,429757,506048,506048,1577772,1384596,13598493,0.30015461883202194,18813218,353945,0.8235933329765426
4,True,True,True,5000000,4,5000000,8,5000000,8,False,29814,448492,506048,506048,1577772,705460,8026727,0.21387358567384596,18813218,293205,0.6537574806239577
4,True,True,True,5000000,4,5000000,8,5000000,16,False,29814,453771,506048,506048,1577772,512385,6277500,0.1779969612778421,18813218,275527,0.6071939370299115
4,True,True,True,5000000,4,5000000,16,5000000,1,False,29814,370853,506048,506048,1577772,7540509,50883302,0.4386631923945704,18813218,906221,2.443612428644234
4,True,True,True,5000000,4,5000000,16,5000000,2,False,29814,399868,506048,506048,1577772,3187913,25822357,0.39119624284700394,18813218,515693,1.2896580871687657
4,True,True,True,5000000,4,5000000,16,5000000,4,False,29814,430658,506048,506048,1577772,1356106,13180749,0.291483198960875,18813218,353278,0.8203214615774002
4,True,True,True,5000000,4,5000000,16,5000000,8,False,29814,449788,506048,506048,1577772,671140,7579957,0.20321827181772323,18813218,291403,0.6478674397716258
4,True,True,True,5000000,4,5000000,16,5000000,16,False,29814,455655,506048,506048,1577772,472257,5716950,0.1631281501670958,18813218,273795,0.6008822464364486
4,True,True,True,5000000,8,5000000,1,5000000,1,False,29814,373239,506048,506048,1577772,8475255,61610465,0.5131692939803338,18813218,937959,2.513025166180383
4,True,True,True,5000000,8,5000000,1,5000000,2,False,29814,408899,506048,506048,1577772,4850874,41487102,0.5512379364929538,18813218,587982,1.437963898175344
4,True,True,True,5000000,8,5000000,1,5000000,4,False,29814,423006,506048,506048,1577772,4097518,37667927,0.6063642126586583,18813218,485320,1.1473123312671687
4,True,True,True,5000000,8,5000000,1,5000000,8,False,29814,429855,506048,506048,1577772,3856354,35269616,0.6036724497530924,18813218,456446,1.0618603947842877
4,True,True,True,5000000,8,5000000,1,5000000,16,False,29814,430750,506048,506048,1577772,3890842,35750289,0.6192267574465963,18813218,451045,1.0471154962275102
4,True,True,True,5000000,8,5000000,2,5000000,1,False,29814,370147,506048,506048,1577772,7792651,53927271,0.4612264118604323,18813218,913449,2.467800630560291
4,True,True,True,5000000,8,5000000,2,5000000,2,False,29814,397493,506048,506048,1577772,3467249,29001605,0.4307698607781329,18813218,525977,1.323235880883437
4,True,True,True,5000000,8,5000000,2,5000000,4,False,29814,422562,506048,506048,1577772,1896628,18670286,0.3850541946711791,18813218,378808,0.8964554313923164
4,True,True,True,5000000,8,5000000,2,5000000,8,False,29814,432215,506048,506048,1577772,1447668,15094033,0.3536373208154024,18813218,333455,0.7715026086554145
4,True,True,True,5000000,8,5000000,2,5000000,16,False,29814,434319,506048,506048,1577772,1329497,14027096,0.3406402312034516,18813218,321708,0.7407182278463526
4,True,True,True,5000000,8,5000000,4,5000000,1,False,29814,371965,506048,506048,1577772,7584153,50866943,0.43648908133357206,18813218,910442,2.447655021305768
4,True,True,True,5000000,8,5000000,4,5000000,2,False,29814,399090,506048,506048,1577772,3208961,25883985,0.3914800586440009,18813218,516549,1.2943170713372922
4,True,True,True,5000000,8,5000000,4,5000000,4,False,29814,429852,506048,506048,1577772,1371768,13377775,0.29536790946125824,18813218,353843,0.8231740226868782
4,True,True,True,5000000,8,5000000,4,5000000,8,False,29814,448822,506048,506048,1577772,690967,7816565,0.20846361367422458,18813218,292938,0.652681909532064
4,True,True,True,5000000,8,5000000,4,5000000,16,False,29814,453562,506048,506048,1577772,497706,6074489,0.17271830587047113,18813218,274765,0.6057936952390192
4,True,True,True,5000000,8,5000000,8,5000000,1,False,29814,370285,506048,506048,1577772,7523996,50900794,0.4388372343084599,18813218,906173,2.447231186788555
4,True,True,True,5000000,8,5000000,8,5000000,2,False,29814,399307,506048,506048,1577772,3136665,25395064,0.387880502253199,18813218,511495,1.2809567575825116
4,True,True,True,5000000,8,5000000,8,5000000,4,False,29814,431835,506048,506048,1577772,1283184,12314812,0.27551157564511186,18813218,349203,0.8086491368230921
4,True,True,True,5000000,8,5000000,8,5000000,8,False,29814,456115,506048,506048,1577772,564113,6322828,0.17306626918643558,18813218,285423,0.6257698168225119
4,True,True,True,5000000,8,5000000,8,5000000,16,False,29814,464270,506048,506048,1577772,344312,4253781,0.12520642168350143,18813218,265423,0.5716996575268701
4,True,True,True,5000000,8,5000000,16,5000000,1,False,29814,369875,506048,506048,1577772,7366100,49663261,0.4322087494193501,18813218,897701,2.4270388644812435
4,True,True,True,5000000,8,5000000,16,5000000,2,False,29814,400130,506048,506048,1577772,3118377,25021776,0.38244513723272927,18813218,511139,1.2774323344912903
4,True,True,True,5000000,8,5000000,16,5000000,4,False,29814,433684,506048,506048,1577772,1251353,11844814,0.26508618065800593,18813218,349085,0.804929395596794
4,True,True,True,5000000,8,5000000,16,5000000,8,False,29814,458893,506048,506048,1577772,515676,5646943,0.15576845627957064,18813218,283220,0.6171809114543042
4,True,True,True,5000000,8,5000000,16,5000000,16,False,29814,468540,506048,506048,1577772,295399,3575575,0.10630779240734187,18813218,262767,0.5608208477397875
4,True,True,True,5000000,16,5000000,1,5000000,1,False,29814,373401,506048,506048,1577772,8419050,61237682,0.5094071361224657,18813218,939169,2.5151753744633787
4,True,True,True,5000000,16,5000000,1,5000000,2,False,29814,408497,506048,506048,1577772,4891697,42151652,0.5592925596597809,18813218,588797,1.4413741104585835
4,True,True,True,5000000,16,5000000,1,5000000,4,False,29814,423395,506048,506048,1577772,4005399,36411255,0.5862144973302641,18813218,485254,1.1461023394229974
4,True,True,True,5000000,16,5000000,1,5000000,8,False,29814,429020,506048,506048,1577772,3866115,35707325,0.6122789560539051,18813218,455615,1.0619901170108619
4,True,True,True,5000000,16,5000000,1,5000000,16,False,29814,430177,506048,506048,1577772,3918289,36226795,0.6286719739165686,18813218,450190,1.0465227104191996
4,True,True,True,5000000,16,5000000,2,5000000,1,False,29814,368941,506048,506048,1577772,7783150,54398900,0.4674791871307527,18813218,909113,2.464114858473306
4,True,True,True,5000000,16,5000000,2,5000000,2,False,29814,397693,506048,506048,1577772,3433464,28826332,0.43056497551845246,18813218,523047,1.3152029329155908
4,True,True,True,5000000,16,5000000,2,5000000,4,False,29814,422125,506048,506048,1577772,1893904,18618297,0.38421018723106953,18813218,378583,0.8968504589872668
4,True,True,True,5000000,16,5000000,2,5000000,8,False,29814,432901,506048,506048,1577772,1433713,14959327,0.35133684516884467,18813218,332643,0.7684043233903364
4,True,True,True,5000000,16,5000000,2,5000000,16,False,29814,434294,506048,506048,1577772,1330961,14089586,0.3431529596290235,18813218,320775,0.7386125527868218
4,True,True,True,5000000,16,5000000,4,5000000,1,False,29814,370177,506048,506048,1577772,7554418,50903737,0.43861139759973616,18813218,906692,2.4493472041752997
4,True,True,True,5000000,16,5000000,4,5000000,2,False,29814,398012,506048,506048,1577772,3194548,26051318,0.3960603761899758,18813218,513876,1.291106800799976
4,True,True,True,5000000,16,5000000,4,5000000,4,False,29814,429818,506048,506048,1577772,1369274,13334387,0.2945206480944842,18813218,353710,0.8229297051310089
4,True,True,True,5000000,16,5000000,4,5000000,8,False,29814,448717,506048,506048,1577772,676161,7642145,0.2045520998927634,18813218,291878,0.6504723467129616
4,True,True,True,5000000,16,5000000,4,5000000,16,False,29814,453729,506048,506048,1577772,485875,5927968,0.16885395626271538,18813218,274274,0.604488582391692
4,True,True,True,5000000,16,5000000,8,5000000,1,False,29814,369094,506048,506048,1577772,7411406,49872217,0.43390689382760733,18813218,897950,2.432849084515056
4,True,True,True,5000000,16,5000000,8,5000000,2,False,29814,399851,506048,506048,1577772,3116259,25080982,0.3824133754788823,18813218,512391,1.2814548419286185
4,True,True,True,5000000,16,5000000,8,5000000,4,False,29814,433134,506048,506048,1577772,1247902,11840758,0.2654379499602586,18813218,348503,0.8046078119011668
4,True,True,True,5000000,16,5000000,8,5000000,8,False,29814,458063,506048,506048,1577772,524468,5753985,0.1585515383672577,18813218,283523,0.6189607106446057
4,True,True,True,5000000,16,5000000,8,5000000,16,False,29814,467907,506048,506048,1577772,295950,3582135,0.106449357690596,18813218,262899,0.5618616519949478
4,True,True,True,5000000,16,5000000,16,5000000,1,False,29814,370009,506048,506048,1577772,7368650,49344668,0.4299485727685079,18813218,896631,2.4232680826682595
4,True,True,True,5000000,16,5000000,16,5000000,2,False,29814,399775,506048,506048,1577772,3059391,24406897,0.3746345735677531,18813218,508973,1.273148646113439
4,True,True,True,5000000,16,5000000,16,5000000,4,False,29814,434633,506048,506048,1577772,1205614,11292045,0.25445444481380103,18813218,346699,0.7976821824389773
4,True,True,True,5000000,16,5000000,16,5000000,8,False,29814,462171,506048,506048,1577772,474261,5030564,0.1396301564659445,18813218,281467,0.6090105177520875
4,True,True,True,5000000,16,5000000,16,5000000,16,False,29814,473212,506048,506048,1577772,241873,2825762,0.08502087609808325,18813218,259657,0.5487117824569115
4,True,False,True,5000000,1,5000000,1,5000000,1,False,29814,400249,506048,506048,1577772,9353945,61653103,0.44514104448731573,18813218,1082050,2.703442107288213
4,True,False,True,5000000,1,5000000,1,5000000,2,False,29814,410497,506048,506048,1577772,4578219,36107995,0.4617832843124416,18813218,610879,1.4881448585495143
4,True,False,True,5000000,1,5000000,1,5000000,4,False,29814,427721,506048,506048,1577772,3078556,29051689,0.4934940876560336,18813218,459917,1.0752733674521475
4,True,False,True,5000000,1,5000000,1,5000000,8,False,29814,433956,506048,506048,1577772,2951532,29092575,0.525405619135627,18813218,432591,0.9968545198130686
4,True,False,True,5000000,1,5000000,1,5000000,16,False,29814,433270,506048,506048,1577772,3001905,30258840,0.5554706224446637,18813218,425580,0.982251252106077
4,True,False,True,5000000,1,5000000,2,5000000,1,False,29814,400445,506048,506048,1577772,9367739,61693533,0.44525642212227673,18813218,1082479,2.703190200901497
4,True,False,True,5000000,1,5000000,2,5000000,2,False,29814,409349,506048,506048,1577772,4579547,36194841,0.4648816972028731,18813218,608267,1.48593742747631
4,True,False,True,5000000,1,5000000,2,5000000,4,False,29814,424840,506048,506048,1577772,3138690,29587415,0.5087759744315243,18813218,454329,1.0694120139346577
4,True,False,True,5000000,1,5000000,2,5000000,8,False,29814,431091,506048,506048,1577772,3010126,29536810,0.5414552795428201,18813218,426178,0.9886033343308025
4,True,False,True,5000000,1,5000000,2,5000000,16,False,29814,431943,506048,506048,1577772,3087246,30597167,0.5683980472939073,18813218,420551,0.9736261497466101
4,True,False,True,5000000,1,5000000,4,5000000,1,False,29814,400440,506048,506048,1577772,9401318,61985662,0.44703069209203833,18813218,1083288,2.70524423134552
4,True,False,True,5000000,1,5000000,4,5000000,2,False,29814,410265,506048,506048,1577772,4572272,36153760,0.4634405364696308,18813218,609466,1.4855422714586914
4,True,False,True,5000000,1,5000000,4,5000000,4,False,29814,425197,506048,506048,1577772,3080325,28912178,0.499269232660793,18813218,452414,1.064010329329699
4,True,False,True,5000000,1,5000000,4,5000000,8,False,29814,430746,506048,506048,1577772,3039088,29866398,0.5496703935636159,18813218,424493,0.9854833242792737
4,True,False,True,5000000,1,5000000,4,5000000,16,False,29814,430614,506048,506048,1577772,3052574,30638811,0.5728809724037164,18813218,417828,0.9703075143864343
4,True,False,True,5000000,1,5000000,8,5000000,1,False,29814,400505,506048,506048,1577772,9318054,61654042,0.4449183851634202,18813218,1082608,2.703107326999663
4,True,False,True,5000000,1,5000000,8,5000000,2,False,29814,409445,506048,506048,1577772,4563534,35914680,0.46121434665114946,18813218,608358,1.485811281124449
4,True,False,True,5000000,1,5000000,8,5000000,4,False,29814,424736,506048,506048,1577772,3103412,29272731,0.505883444129963,18813218,452067,1.0643482068861598
4,True,False,True,5000000,1,5000000,8,5000000,8,False,29814,430174,506048,506048,1577772,3019241,29737668,0.5490083990471982,18813218,423173,0.9837251902718435
4,True,False,True,5000000,1,5000000,8,5000000,16,False,29814,431654,506048,506048,1577772,3069033,30602714,0.5693675639004455,18813218,419911,0.9727953407127005
4,True,False,True,5000000,1,5000000,16,5000000,1,False,29814,400163,506048,506048,1577772,9356409,61935428,0.4473626106802193,18813218,1081607,2.702916061704855
4,True,False,True,5000000,1,5000000,16,5000000,2,False,29814,410047,506048,506048,1577772,4555959,35895728,0.46111270514378355,18813218,608171,1.4831738800674068
4,True,False,True,5000000,1,5000000,16,5000000,4,False,29814,424744,506048,506048,1577772,3116192,29418348,0.507394298761709,18813218,452963,1.066437665982333
4,True,False,True,5000000,1,5000000,16,5000000,8,False,29814,430590,506048,506048,1577772,3034049,30023768,0.5530096156339811,18813218,424153,0.9850507443275506
4,True,False,True,5000000,1,5000000,16,5000000,16,False,29814,433116,506048,506048,1577772,3083740,30536160,0.5683255671016709,18813218,419766,0.9691768486964232
4,True,False,True,5000000,2,5000000,1,5000000,1,False,29814,400693,506048,506048,1577772,9339162,61324138,0.4428317767580593,18813218,1081889,2.7000446726047125
4,True,False,True,5000000,2,5000000,1,5000000,2,False,29814,409880,506048,506048,1577772,4547262,35791946,0.4589193008578542,18813218,609311,1.4865594808236557
4,True,False,True,5000000,2,5000000,1,5000000,4,False,29814,425294,506048,506048,1577772,3064197,28930895,0.4982927842685309,18813218,453594,1.0665422037461145
4,True,False,True,5000000,2,5000000,1,5000000,8,False,29814,432015,506048,506048,1577772,2948123,28846728,0.5294846063844034,18813218,425631,0.9852227353216902
4,True,False,True,5000000,2,5000000,1,5000000,16,False,29814,432122,506048,506048,1577772,3054629,30172246,0.5623523492314556,18813218,419169,0.9700246689592291
4,True,False,True,5000000,2,5000000,2,5000000,1,False,29814,401087,506048,506048,1577772,9226756,59848627,0.431927744458958,18813218,1082513,2.6989481085151104
4,True,False,True,5000000,2,5000000,2,5000000,2,False,29814,408344,506048,506048,1577772,4314958,33223552,0.43402192524814726,18813218,598032,1.4645299061575534
4,True,False,True,5000000,2,5000000,2,5000000,4,False,29814,428978,506048,506048,1577772,2017329,18893892,0.3717275043567169,18813218,397088,0.9256605233834835
4,True,False,True,5000000,2,5000000,2,5000000,8,False,29814,439965,506048,506048,1577772,1274633,13975761,0.33436729142933264,18813218,326544,0.7422044935392588
4,True,False,True,5000000,2,5000000,2,5000000,16,False,29814,442237,506048,506048,1577772,1099794,12679204,0.3207469522067157,18813218,308830,0.6983359601299756
4,True,False,True,5000000,2,5000000,4,5000000,1,False,29814,400591,506048,506048,1577772,9184857,59642526,0.4314454790595477,18813218,1079991,2.69599416861587
4,True,False,True,5000000,2,5000000,4,5000000,2,False,29814,408495,506048,506048,1577772,4271125,32688832,0.4288133401840975,18813218,595554,1.457922373590864
4,True,False,True,5000000,2,5000000,4,5000000,4,False,29814,429453,506048,506048,1577772,1919575,17782810,0.35373820316339183,18813218,392743,0.9145191674059793
4,True,False,True,5000000,2,5000000,4,5000000,8,False,29814,443308,506048,506048,1577772,1108493,12098146,0.29739835382238555,18813218,317812,0.7169101392260009
4,True,False,True,5000000,2,5000000,4,5000000,16,False,29814,446742,506048,506048,1577772,915610,10590610,0.27709022312458137,18813218,298600,0.6683947334255566
4,True,False,True,5000000,2,5000000,8,5000000,1,False,29814,400510,506048,506048,1577772,9160877,59190094,0.4283658137209311,18813218,1079504,2.695323462585204
4,True,False,True,5000000,2,5000000,8,5000000,2,False,29814,408134,506048,506048,1577772,4271167,32738832,0.4287737628243814,18813218,596520,1.4615787951996158
4,True,False,True,5000000,2,5000000,8,5000000,4,False,29814,430104,506048,506048,1577772,1899065,17433774,0.3471053420431609,18813218,392392,0.9123188810148243
4,True,False,True,5000000,2,5000000,8,5000000,8,False,29814,444159,506048,506048,1577772,1070376,11594342,0.2866834731976415,18813218,315961,0.7113691268217013
4,True,False,True,5000000,2,5000000,8,5000000,16,False,29814,447548,506048,506048,1577772,880956,10088412,0.2652843622832793,18813218,297099,0.6638371750069266
4,True,False,True,5000000,2,5000000,16,5000000,1,False,29814,400042,506048,506048,1577772,9174207,59233438,0.43032665382304913,18813218,1075372,2.688147744486829
4,True,False,True,5000000,2,5000000,16,5000000,2,False,29814,409071,506048,506048,1577772,4249631,32413546,0.42413742946558824,18813218,597049,1.459524141285987
4,True,False,True,5000000,2,5000000,16,5000000,4,False,29814,429455,506048,506048,1577772,1895429,17489947,0.3488870330285513,18813218,391646,0.9119605080858297
4,True,False,True,5000000,2,5000000,16,5000000,8,False,29814,444183,506048,506048,1577772,1063680,11469710,0.28384705587478776,18813218,315688,0.7107160787333149
4,True,False,True,5000000,2,5000000,16,5000000,16,False,29814,447801,506048,506048,1577772,865787,9938712,0.2621791397805894,18813218,296157,0.6613585052288852
4,True,False,True,5000000,4,5000000,1,5000000,1,False,29814,401013,506048,506048,1577772,9361608,61613594,0.44453328819718607,18813218,1082835,2.700249119105864
4,True,False,True,5000000,4,5000000,1,5000000,2,False,29814,409471,506048,506048,1577772,4573751,36033241,0.46219444550480077,18813218,609072,1.487460650448994
4,True,False,True,5000000,4,5000000,1,5000000,4,False,29814,425738,506048,506048,1577772,3086344,29185322,0.5032018699833819,18813218,453119,1.0643142026316654
4,True,False,True,5000000,4,5000000,1,5000000,8,False,29814,430673,506048,506048,1577772,2976158,29204481,0.5383659024223634,18813218,423801,0.984043578306511
4,True,False,True,5000000,4,5000000,1,5000000,16,False,29814,431770,506048,506048,1577772,2986503,29861067,0.5581651408454916,18813218,417958,0.9680107464622368
4,True,False,True,5000000,4,5000000,2,5000000,1,False,29814,400895,506048,506048,1577772,9185668,58884316,0.4263301859034062,18813218,1079055,2.6916150114119657
4,True,False,True,5000000,4,5000000,2,5000000,2,False,29814,408762,506048,506048,1577772,4262164,32637792,0.42719837754158346,18813218,596872,1.4601944407748273
4,True,False,True,5000000,4,5000000,2,5000000,4,False,29814,429453,506048,506048,1577772,1895311,17410565,0.34666445546655184,18813218,392368,0.9136459635862364
4,True,False,True,5000000,4,5000000,2,5000000,8,False,29814,443438,506048,506048,1577772,1081789,11678458,0.2875647007513915,18813218,317278,0.7154957401034643
4,True,False,True,5000000,4,5000000,2,5000000,16,False,29814,447225,506048,506048,1577772,882256,10195268,0.2678156984680977,18813218,297408,0.665007546536978
4,True,False,True,5000000,4,5000000,4,5000000,1,False,29814,400652,506048,506048,1577772,9086266,57949297,0.42057937482175056,18813218,1076441,2.686723141279714
4,True,False,True,5000000,4,5000000,4,5000000,2,False,29814,408883,506048,506048,1577772,4204054,31977653,0.4198577100461494,18813218,595024,1.455242697788854
4,True,False,True,5000000,4,5000000,4,5000000,4,False,29814,431206,506048,506048,1577772,1762830,15842024,0.3199389220922237,18813218,386842,0.8971164594184682
4,True,False,True,5000000,4,5000000,4,5000000,8,False,29814,452426,506048,506048,1577772,801665,8606192,0.22309261366841307,18813218,301381,0.6661442976309938
4,True,False,True,5000000,4,5000000,4,5000000,16,False,29814,460565,506048,506048,1577772,520831,6223472,0.17575631330475205,18813218,276638,0.6006492026098379
4,True,False,True,5000000,4,5000000,8,5000000,1,False,29814,401243,506048,506048,1577772,9086143,58162426,0.4215622625549574,18813218,1077881,2.686354652916063
4,True,False,True,5000000,4,5000000,8,5000000,2,False,29814,408723,506048,506048,1577772,4185163,31678004,0.41693662206146453,18813218,593578,1.4522745233324281
4,True,False,True,5000000,4,5000000,8,5000000,4,False,29814,431779,506048,506048,1577772,1736428,15463559,0.3132202610513352,18813218,385700,0.8932810535019072
4,True,False,True,5000000,4,5000000,8,5000000,8,False,29814,454551,506048,506048,1577772,745729,7823460,0.20392286679456167,18813218,299725,0.6593869554791432
4,True,False,True,5000000,4,5000000,8,5000000,16,False,29814,463484,506048,506048,1577772,451897,5334440,0.1527558618591541,18813218,272823,0.5886352063933167
4,True,False,True,5000000,4,5000000,16,5000000,1,False,29814,400897,506048,506048,1577772,9090916,57496685,0.4168765791470228,18813218,1077520,2.6877726697880004
4,True,False,True,5000000,4,5000000,16,5000000,2,False,29814,408215,506048,506048,1577772,4185472,31740393,0.4182143259954801,18813218,592930,1.4524943963352646
4,True,False,True,5000000,4,5000000,16,5000000,4,False,29814,431137,506048,506048,1577772,1725659,15361612,0.31178256941630034,18813218,384924,0.8928113337523803
4,True,False,True,5000000,4,5000000,16,5000000,8,False,29814,455325,506048,506048,1577772,720683,7504356,0.1965739292468013,18813218,298248,0.6550222368637786
4,True,False,True,5000000,4,5000000,16,5000000,16,False,29814,464724,506048,506048,1577772,426052,4972673,0.14291760897516076,18813218,271828,0.5849235245005637
4,True,False,True,5000000,8,5000000,1,5000000,1,False,29814,399876,506048,506048,1577772,9362819,61834517,0.4468072258198628,18813218,1081187,2.703805679760726
4,True,False,True,5000000,8,5000000,1,5000000,2,False,29814,409823,506048,506048,1577772,4552682,35838789,0.4595825192908074,18813218,609228,1.4865637116511274
4,True,False,True,5000000,8,5000000,1,5000000,4,False,29814,425552,506048,506048,1577772,3063910,28812151,0.4957917973077745,18813218,454011,1.066875493476708
4,True,False,True,5000000,8,5000000,1,5000000,8,False,29814,430501,506048,506048,1577772,3001763,29697411,0.5457516276210124,18813218,425122,0.987505255504633
4,True,False,True,5000000,8,5000000,1,5000000,16,False,29814,431869,506048,506048,1577772,3031133,30124774,0.5616980476590524,18813218,418997,0.9701946655119955
4,True,False,True,5000000,8,5000000,2,5000000,1,False,29814,400080,506048,506048,1577772,9218535,59653859,0.43270860442665704,18813218,1077043,2.6920690861827636
4,True,False,True,5000000,8,5000000,2,5000000,2,False,29814,408826,506048,506048,1577772,4257905,32476523,0.4244297578233079,18813218,597797,1.4622284296986983
4,True,False,True,5000000,8,5000000,2,5000000,4,False,29814,429275,506048,506048,1577772,1898553,17457278,0.34821846316367305,18813218,391665,0.9123871644051016
4,True,False,True,5000000,8,5000000,2,5000000,8,False,29814,443643,506048,506048,1577772,1068634,11544908,0.28511825451016465,18813218,316341,0.7130530629357389
4,True,False,True,5000000,8,5000000,2,5000000,16,False,29814,447664,506048,506048,1577772,872425,10013949,0.26363686672069664,18813218,296749,0.6628833232066907
4,True,False,True,5000000,8,5000000,4,5000000,1,False,29814,400515,506048,506048,1577772,9081662,57758775,0.41898993630985765,18813218,1076972,2.688967953759535
4,True,False,True,5000000,8,5000000,4,5000000,2,False,29814,408817,506048,506048,1577772,4182260,31661817,0.4164429411737472,18813218,593978,1.4529190322320256
4,True,False,True,5000000,8,5000000,4,5000000,4,False,29814,431406,506048,506048,1577772,1722550,15319014,0.3108759945425169,18813218,384976,0.8923751639986462
4,True,False,True,5000000,8,5000000,4,5000000,8,False,29814,455596,506048,506048,1577772,724884,7547824,0.19738694182232042,18813218,298740,0.6557125172301776
4,True,False,True,5000000,8,5000000,4,5000000,16,False,29814,463534,506048,506048,1577772,433005,5104859,0.14680582537003567,18813218,271663,0.5860691988074229
4,True,False,True,5000000,8,5000000,8,5000000,1,False,29814,400960,506048,506048,1577772,9031881,56858302,0.4138430605515169,18813218,1073367,2.676992717478053
4,True,False,True,5000000,8,5000000,8,5000000,2,False,29814,408339,506048,506048,1577772,4168658,31525349,0.41581709020053753,18813218,592308,1.4505300742765201
4,True,False,True,5000000,8,5000000,8,5000000,4,False,29814,431853,506048,506048,1577772,1695034,14952933,0.30411999526845496,18813218,384124,0.8894785957258604
4,True,False,True,5000000,8,5000000,8,5000000,8,False,29814,457574,506048,506048,1577772,661130,6733348,0.17806969625677863,18813218,295414,0.6456092347904383
4,True,False,True,5000000,8,5000000,8,5000000,16,False,29814,469031,506048,506048,1577772,349994,3958574,0.11549684568357682,18813218,267768,0.5708961667778889
4,True,False,True,5000000,8,5000000,16,5000000,1,False,29814,401048,506048,506048,1577772,9039672,57107301,0.4140153329353881,18813218,1077619,2.6870075402445592
4,True,False,True,5000000,8,5000000,16,5000000,2,False,29814,408688,506048,506048,1577772,4146773,31226621,0.41207029468523554,18813218,592030,1.4486111654856517
4,True,False,True,5000000,8,5000000,16,5000000,4,False,29814,432058,506048,506048,1577772,1679873,14676695,0.2987225919328366,18813218,383840,0.888399242694268
4,True,False,True,5000000,8,5000000,16,5000000,8,False,29814,458297,506048,506048,1577772,636918,6417684,0.17031202231733414,18813218,294390,0.6423563758872521
4,True,False,True,5000000,8,5000000,16,5000000,16,False,29814,469954,506048,506048,1577772,319813,3594737,0.10578331285195021,18813218,265485,0.5649169918758006
4,True,False,True,5000000,16,5000000,1,5000000,1,False,29814,401074,506048,506048,1577772,9365138,61173766,0.4404711865910306,18813218,1085020,2.7052863062676713
