Num PEs,Pipeline,Merged QQ,Joint Scratchpad,Scratchpad 0 Size,Scratchpad 0 Banks,Scratchpad 1 Size,Scratchpad 1 Banks,Scratchpad 2 Size,Scratchpad 2 Banks,Ideal,Queries Processed,Nodes Visited,Point Accesses,Node Accesses,Stack Accesses,Conflicts,Stages Stalled,Percent Time Stalled,Lines Processed,Num Cycles,Average Cycles per Node Traversed
1,True,True,True,5000000,1,5000000,4,5000000,1,False,29814,458102,506048,506048,1577772,1881654,8764515,0.15377214020275676,18813218,1781149,3.8881057057161943
1,True,True,True,5000000,1,5000000,4,5000000,2,False,29814,464381,506048,506048,1577772,801689,4592912,0.10727525625099966,18813218,1337946,2.8811385478734057
1,True,True,True,5000000,1,5000000,4,5000000,4,False,29814,472898,506048,506048,1577772,439213,2984281,0.08010388151582644,18813218,1164223,2.461890301925574
1,True,True,True,5000000,1,5000000,4,5000000,8,False,29814,474997,506048,506048,1577772,299497,2189124,0.06274494652335298,18813218,1090289,2.2953597601669062
1,True,True,True,5000000,1,5000000,4,5000000,16,False,29814,475445,506048,506048,1577772,252184,1892003,0.055671301854263354,18813218,1062039,2.233778880837952
1,True,True,True,5000000,1,5000000,8,5000000,1,False,29814,457980,506048,506048,1577772,1880211,8793475,0.15431333450698492,18813218,1780767,3.8883073496659244
1,True,True,True,5000000,1,5000000,8,5000000,2,False,29814,464634,506048,506048,1577772,805826,4590848,0.10701476950619125,18813218,1340600,2.8852817486451703
1,True,True,True,5000000,1,5000000,8,5000000,4,False,29814,472483,506048,506048,1577772,441967,3013452,0.08088042679135217,18813218,1164316,2.4642495073896837
1,True,True,True,5000000,1,5000000,8,5000000,8,False,29814,474876,506048,506048,1577772,303137,2216320,0.0635078990585683,18813218,1090573,2.2965426764039454
1,True,True,True,5000000,1,5000000,8,5000000,16,False,29814,475460,506048,506048,1577772,253000,1904872,0.05608223073067603,18813218,1061428,2.2324233373995708
1,True,True,True,5000000,1,5000000,16,5000000,1,False,29814,458113,506048,506048,1577772,1873898,8736824,0.1533973177665659,18813218,1779860,3.8851986300323285
1,True,True,True,5000000,1,5000000,16,5000000,2,False,29814,464331,506048,506048,1577772,804320,4613234,0.10767410156786826,18813218,1338888,2.883477519269659
1,True,True,True,5000000,1,5000000,16,5000000,4,False,29814,472652,506048,506048,1577772,440848,3009345,0.08078226818549628,18813218,1164142,2.4630002623494662
1,True,True,True,5000000,1,5000000,16,5000000,8,False,29814,474933,506048,506048,1577772,302879,2222119,0.06368452022846788,18813218,1090394,2.295890157137954
1,True,True,True,5000000,1,5000000,16,5000000,16,False,29814,475320,506048,506048,1577772,255312,1926108,0.056672210777261395,18813218,1062088,2.2344694100816294
1,True,True,True,5000000,2,5000000,1,5000000,1,False,29814,458122,506048,506048,1577772,1876103,8765710,0.15392904686284822,18813218,1779576,3.8845023814617066
1,True,True,True,5000000,2,5000000,1,5000000,2,False,29814,464495,506048,506048,1577772,798247,4557692,0.10643592750023166,18813218,1338156,2.8808835401888073
1,True,True,True,5000000,2,5000000,1,5000000,4,False,29814,473082,506048,506048,1577772,439065,2958472,0.07941418752115226,18813218,1164178,2.460837656051171
1,True,True,True,5000000,2,5000000,1,5000000,8,False,29814,474985,506048,506048,1577772,300955,2173151,0.06226177144177356,18813218,1090733,2.2963525163952547
1,True,True,True,5000000,2,5000000,1,5000000,16,False,29814,475483,506048,506048,1577772,254147,1873217,0.055100633339734036,18813218,1062384,2.234325938046155
1,True,True,True,5000000,2,5000000,2,5000000,1,False,29814,457801,506048,506048,1577772,1859117,8711192,0.15350338781963807,18813218,1773412,3.8737617436397036
1,True,True,True,5000000,2,5000000,2,5000000,2,False,29814,465212,506048,506048,1577772,766653,4351027,0.1026236731414546,18813218,1324934,2.8480219770771176
1,True,True,True,5000000,2,5000000,2,5000000,4,False,29814,474429,506048,506048,1577772,370439,2574188,0.07086279586222327,18813218,1135199,2.392768991777484
1,True,True,True,5000000,2,5000000,2,5000000,8,False,29814,476090,506048,506048,1577772,218938,1704858,0.05059185230625476,18813218,1053071,2.211915814236804
1,True,True,True,5000000,2,5000000,2,5000000,16,False,29814,476186,506048,506048,1577772,165232,1380091,0.042223583486062484,18813218,1021416,2.144993762941372
1,True,True,True,5000000,2,5000000,4,5000000,1,False,29814,457822,506048,506048,1577772,1863285,8709243,0.15355199274565096,18813218,1772454,3.8714915403803225
1,True,True,True,5000000,2,5000000,4,5000000,2,False,29814,465415,506048,506048,1577772,755691,4278444,0.10115672700448278,18813218,1321725,2.8398848339653857
1,True,True,True,5000000,2,5000000,4,5000000,4,False,29814,474853,506048,506048,1577772,353583,2436269,0.06740440145302974,18813218,1129502,2.3786350723276466
1,True,True,True,5000000,2,5000000,4,5000000,8,False,29814,476189,506048,506048,1577772,196276,1500026,0.0448910017486837,18813218,1044214,2.1928561978542134
1,True,True,True,5000000,2,5000000,4,5000000,16,False,29814,476224,506048,506048,1577772,142472,1185010,0.03662977054687137,18813218,1010969,2.1228854488644
1,True,True,True,5000000,2,5000000,8,5000000,1,False,29814,458064,506048,506048,1577772,1845391,8610901,0.15201462026378362,18813218,1770163,3.864444706416571
1,True,True,True,5000000,2,5000000,8,5000000,2,False,29814,465426,506048,506048,1577772,750645,4224971,0.09991860302759466,18813218,1321379,2.8390743104166933
1,True,True,True,5000000,2,5000000,8,5000000,4,False,29814,474888,506048,506048,1577772,344663,2360359,0.0655022962278192,18813218,1126086,2.371266488098246
1,True,True,True,5000000,2,5000000,8,5000000,8,False,29814,476195,506048,506048,1577772,188805,1419810,0.04261105807692049,18813218,1041257,2.1866189271201923
1,True,True,True,5000000,2,5000000,8,5000000,16,False,29814,476241,506048,506048,1577772,133050,1083635,0.03362085120430492,18813218,1007220,2.1149376051200965
1,True,True,True,5000000,2,5000000,16,5000000,1,False,29814,457866,506048,506048,1577772,1848045,8650231,0.1528095106664903,18813218,1768998,3.863571437931622
1,True,True,True,5000000,2,5000000,16,5000000,2,False,29814,465675,506048,506048,1577772,746918,4203727,0.09954757849708443,18813218,1319635,2.8338111343748325
1,True,True,True,5000000,2,5000000,16,5000000,4,False,29814,474989,506048,506048,1577772,339620,2308596,0.06414967713366541,18813218,1124614,2.367663251148974
1,True,True,True,5000000,2,5000000,16,5000000,8,False,29814,476179,506048,506048,1577772,183933,1385630,0.04168248978656717,18813218,1038828,2.18159137635217
1,True,True,True,5000000,2,5000000,16,5000000,16,False,29814,476237,506048,506048,1577772,129695,1054426,0.03276265656335664,18813218,1005743,2.1118539718669487
1,True,True,True,5000000,4,5000000,1,5000000,1,False,29814,458038,506048,506048,1577772,1879576,8818846,0.15493491881893925,18813218,1778740,3.8833895877634608
1,True,True,True,5000000,4,5000000,1,5000000,2,False,29814,464581,506048,506048,1577772,806425,4608104,0.10756754192798515,18813218,1338724,2.881572858123772
1,True,True,True,5000000,4,5000000,1,5000000,4,False,29814,472708,506048,506048,1577772,439513,2971829,0.07980453638093209,18813218,1163714,2.4618030581246773
1,True,True,True,5000000,4,5000000,1,5000000,8,False,29814,474975,506048,506048,1577772,301839,2198417,0.06300604491094848,18813218,1090380,2.2956576661929575
1,True,True,True,5000000,4,5000000,1,5000000,16,False,29814,475463,506048,506048,1577772,254925,1900977,0.05594030882013663,18813218,1061945,2.233496612775337
1,True,True,True,5000000,4,5000000,2,5000000,1,False,29814,457973,506048,506048,1577772,1841145,8587580,0.15174873703817215,18813218,1768462,3.861498385275988
1,True,True,True,5000000,4,5000000,2,5000000,2,False,29814,465425,506048,506048,1577772,747433,4198226,0.09942401591153321,18813218,1319546,2.8351420744480853
1,True,True,True,5000000,4,5000000,2,5000000,4,False,29814,474645,506048,506048,1577772,342601,2342913,0.06510655418089079,18813218,1124557,2.369259130508064
1,True,True,True,5000000,4,5000000,2,5000000,8,False,29814,476189,506048,506048,1577772,186577,1411627,0.0424196134251602,18813218,1039928,2.183855569952267
1,True,True,True,5000000,4,5000000,2,5000000,16,False,29814,476231,506048,506048,1577772,131173,1074265,0.03337304595273007,18813218,1005925,2.112262746440278
1,True,True,True,5000000,4,5000000,4,5000000,1,False,29814,457942,506048,506048,1577772,1849157,8637070,0.15255399134668915,18813218,1769265,3.8635132833415584
1,True,True,True,5000000,4,5000000,4,5000000,2,False,29814,465743,506048,506048,1577772,731758,4088519,0.09726506237115443,18813218,1313588,2.820413833380212
1,True,True,True,5000000,4,5000000,4,5000000,4,False,29814,475252,506048,506048,1577772,317254,2127528,0.05957411633777147,18813218,1116009,2.3482468248423993
