Num PEs,Pipeline,Merged QQ,Joint Scratchpad,Scratchpad 0 Size,Scratchpad 0 Banks,Scratchpad 1 Size,Scratchpad 1 Banks,Scratchpad 2 Size,Scratchpad 2 Banks,Ideal,Queries Processed,Nodes Visited,Point Accesses,Node Accesses,Stack Accesses,Conflicts,Stages Stalled,Percent Time Stalled,Lines Processed,Num Cycles,Average Cycles per Node Traversed
16,True,True,False,5000000,64,NA,NA,NA,NA,False,59628,791629,1011909,1011909,3154983,2102146,26389929,0.34003041289672986,37619517,151583,0.1914823736876744
32,True,True,False,5000000,1,NA,NA,NA,NA,False,59628,862988,1011909,1011909,3154983,913863934,9338876447,2.025904605685605,37619517,4501691,5.216400459797819
32,True,True,False,5000000,2,NA,NA,NA,NA,False,59628,765383,1011909,1011909,3154983,361371305,3296213727,1.6075583266863287,37619517,2002390,2.616193461312833
32,True,True,False,5000000,4,NA,NA,NA,NA,False,59628,688694,1011909,1011909,3154983,172846692,1643826711,1.6911329766929901,37619517,949245,1.3783262232573539
32,True,True,False,5000000,8,NA,NA,NA,NA,False,59628,628298,1011909,1011909,3154983,65651903,642620101,1.4265453380376039,37619517,439915,0.7001693463929537
32,True,True,False,5000000,16,NA,NA,NA,NA,False,59628,597013,1011909,1011909,3154983,29832403,313464702,1.3562862392031785,37619517,225703,0.3780537442233251
32,True,True,False,5000000,32,NA,NA,NA,NA,False,59628,591921,1011909,1011909,3154983,11981948,132922444,1.065573303169046,37619517,121819,0.2058028013873473
32,True,True,False,5000000,64,NA,NA,NA,NA,False,59628,658599,1011909,1011909,3154983,5010996,59329618,0.6382432068884324,37619517,90779,0.1378365287527008
64,True,True,False,5000000,1,NA,NA,NA,NA,False,59628,858482,1011909,1011909,3154983,1826979538,16379449358,1.7874282526623737,37619517,4474461,5.212061522547939
64,True,True,False,5000000,2,NA,NA,NA,NA,False,59628,759214,1011909,1011909,3154983,741283252,7824655623,1.9293259629216515,37619517,1980294,2.608347580524068
64,True,True,False,5000000,4,NA,NA,NA,NA,False,59628,686360,1011909,1011909,3154983,293134419,2432079626,1.2593895738501089,37619517,942948,1.3738388017949763
64,True,True,False,5000000,8,NA,NA,NA,NA,False,59628,621503,1011909,1011909,3154983,127402255,1187892530,1.3334781305786636,37619517,434972,0.6998711188843819
64,True,True,False,5000000,16,NA,NA,NA,NA,False,59628,595558,1011909,1011909,3154983,56823432,504592844,1.105229223323427,37619517,222925,0.374312829313014
64,True,True,False,5000000,32,NA,NA,NA,NA,False,59628,552462,1011909,1011909,3154983,26200240,266148660,1.1939711363213528,37619517,108843,0.19701445529285272
64,True,True,False,5000000,64,NA,NA,NA,NA,False,59628,554417,1011909,1011909,3154983,11789806,127891997,0.9465005101801575,37619517,65977,0.11900248369007443
1,True,True,False,5000000,1,NA,NA,NA,NA,False,29814,457999,506048,506048,1577772,5514360,29708672,0.33606498925448924,18813218,2762549,6.031779545370187
1,True,True,False,5000000,2,NA,NA,NA,NA,False,29814,453179,506048,506048,1577772,2434342,14391007,0.24583740471264148,18813218,1829335,4.036672043497161
1,True,True,False,5000000,4,NA,NA,NA,NA,False,29814,459647,506048,506048,1577772,1020366,6908627,0.15806286780371306,18813218,1365878,2.97158036493222
1,True,True,False,5000000,8,NA,NA,NA,NA,False,29814,471684,506048,506048,1577772,442028,3570555,0.09804795178086718,18813218,1138013,2.4126597467796236
1,True,True,False,5000000,16,NA,NA,NA,NA,False,29814,476094,506048,506048,1577772,194659,1766207,0.05343540942579702,18813218,1032910,2.169550550941621
